age,qx,lx,dx,Lx,Tx,ex,sex,year
34.0,0.00072,98531.0,71.0,98496.0,5084098.0,51.6,M,2060
35.0,0.00077,98460.0,76.0,98422.0,4985602.0,50.64,M,2060
36.0,0.00083,98384.0,82.0,98343.0,4887180.0,49.67,M,2060
37.0,0.0009,98302.0,88.0,98258.0,4788837.0,48.72,M,2060
38.0,0.00097,98214.0,95.0,98166.0,4690579.0,47.76,M,2060
39.0,0.00104,98119.0,102.0,98068.0,4592412.0,46.8,M,2060
40.0,0.00112,98017.0,110.0,97962.0,4494344.0,45.85,M,2060
41.0,0.00121,97907.0,118.0,97848.0,4396383.0,44.9,M,2060
42.0,0.00129,97789.0,127.0,97725.0,4298535.0,43.96,M,2060
43.0,0.00138,97662.0,135.0,97594.0,4200810.0,43.01,M,2060
44.0,0.00147,97527.0,144.0,97455.0,4103216.0,42.07,M,2060
45.0,0.00158,97383.0,154.0,97307.0,4005760.0,41.13,M,2060
46.0,0.00168,97230.0,164.0,97148.0,3908454.0,40.2,M,2060
47.0,0.00178,97066.0,173.0,96980.0,3811306.0,39.27,M,2060
48.0,0.00186,96893.0,180.0,96803.0,3714326.0,38.33,M,2060
49.0,0.00193,96713.0,187.0,96620.0,3617523.0,37.4,M,2060
50.0,0.00201,96527.0,194.0,96430.0,3520903.0,36.48,M,2060
51.0,0.00212,96333.0,204.0,96231.0,3424473.0,35.55,M,2060
52.0,0.00226,96129.0,217.0,96020.0,3328242.0,34.62,M,2060
53.0,0.00243,95912.0,233.0,95795.0,3232222.0,33.7,M,2060
54.0,0.00265,95679.0,253.0,95552.0,3136427.0,32.78,M,2060
55.0,0.00291,95425.0,277.0,95287.0,3040875.0,31.87,M,2060
56.0,0.00319,95148.0,304.0,94996.0,2945588.0,30.96,M,2060
57.0,0.00349,94844.0,331.0,94679.0,2850592.0,30.06,M,2060
58.0,0.00379,94513.0,358.0,94334.0,2755913.0,29.16,M,2060
59.0,0.0041,94155.0,386.0,93962.0,2661579.0,28.27,M,2060
60.0,0.00445,93769.0,417.0,93560.0,2567617.0,27.38,M,2060
61.0,0.00487,93351.0,455.0,93124.0,2474057.0,26.5,M,2060
62.0,0.00541,92897.0,502.0,92646.0,2380932.0,25.63,M,2060
63.0,0.00609,92395.0,562.0,92114.0,2288287.0,24.77,M,2060
64.0,0.00689,91832.0,632.0,91516.0,2196173.0,23.91,M,2060
65.0,0.00778,91200.0,710.0,90845.0,2104657.0,23.08,M,2060
66.0,0.00872,90490.0,789.0,90096.0,2013812.0,22.25,M,2060
67.0,0.00966,89702.0,866.0,89268.0,1923716.0,21.45,M,2060
68.0,0.01058,88835.0,940.0,88366.0,1834447.0,20.65,M,2060
69.0,0.01151,87896.0,1011.0,87390.0,1746082.0,19.87,M,2060
70.0,0.01255,86884.0,1091.0,86339.0,1658691.0,19.09,M,2060
71.0,0.01372,85794.0,1177.0,85205.0,1572352.0,18.33,M,2060
72.0,0.01491,84617.0,1261.0,83986.0,1487147.0,17.58,M,2060
73.0,0.01609,83355.0,1341.0,82685.0,1403161.0,16.83,M,2060
74.0,0.01734,82014.0,1422.0,81303.0,1320476.0,16.1,M,2060
75.0,0.01891,80592.0,1524.0,79830.0,1239173.0,15.38,M,2060
76.0,0.02075,79068.0,1640.0,78248.0,1159343.0,14.66,M,2060
77.0,0.02261,77428.0,1751.0,76553.0,1081095.0,13.96,M,2060
78.0,0.02446,75677.0,1851.0,74752.0,1004542.0,13.27,M,2060
79.0,0.02649,73826.0,1955.0,72848.0,929790.0,12.59,M,2060
80.0,0.02872,71871.0,2064.0,70839.0,856942.0,11.92,M,2060
81.0,0.03162,69806.0,2207.0,68703.0,786103.0,11.26,M,2060
82.0,0.03568,67599.0,2412.0,66393.0,717401.0,10.61,M,2060
83.0,0.04117,65188.0,2684.0,63846.0,651007.0,9.99,M,2060
84.0,0.04781,62504.0,2988.0,61010.0,587161.0,9.39,M,2060
85.0,0.05514,59515.0,3282.0,57874.0,526152.0,8.84,M,2060
86.0,0.06278,56233.0,3530.0,54468.0,468277.0,8.33,M,2060
87.0,0.0705,52703.0,3715.0,50845.0,413809.0,7.85,M,2060
88.0,0.07825,48988.0,3833.0,47071.0,362964.0,7.41,M,2060
89.0,0.08613,45155.0,3889.0,43210.0,315892.0,7.0,M,2060
90.0,0.09432,41265.0,3892.0,39319.0,272682.0,6.61,M,2060
91.0,0.10297,37373.0,3848.0,35449.0,233363.0,6.24,M,2060
92.0,0.11227,33525.0,3764.0,31643.0,197914.0,5.9,M,2060
93.0,0.12237,29761.0,3642.0,27940.0,166271.0,5.59,M,2060
94.0,0.13342,26119.0,3485.0,24377.0,138331.0,5.3,M,2060
95.0,0.14429,22635.0,3266.0,21002.0,113954.0,5.03,M,2060
96.0,0.15477,19369.0,2998.0,17870.0,92952.0,4.8,M,2060
97.0,0.16466,16371.0,2696.0,15023.0,75083.0,4.59,M,2060
98.0,0.17372,13675.0,2376.0,12487.0,60060.0,4.39,M,2060
99.0,0.18174,11300.0,2054.0,10273.0,47572.0,4.21,M,2060
100.0,0.19013,9246.0,1758.0,8367.0,37299.0,4.03,M,2060
101.0,0.1989,7488.0,1489.0,6743.0,28932.0,3.86,M,2060
102.0,0.20808,5999.0,1248.0,5375.0,22189.0,3.7,M,2060
103.0,0.2177,4751.0,1034.0,4233.0,16814.0,3.54,M,2060
104.0,0.22777,3716.0,846.0,3293.0,12581.0,3.39,M,2060
105.0,0.23829,2870.0,684.0,2528.0,9287.0,3.24,M,2060
106.0,0.2493,2186.0,545.0,1914.0,6760.0,3.09,M,2060
107.0,0.26084,1641.0,428.0,1427.0,4846.0,2.95,M,2060
108.0,0.2729,1213.0,331.0,1047.0,3419.0,2.82,M,2060
109.0,0.28553,882.0,252.0,756.0,2372.0,2.69,M,2060
110.0,0.29875,630.0,188.0,536.0,1615.0,2.56,M,2060
111.0,0.31257,442.0,138.0,373.0,1079.0,2.44,M,2060
112.0,0.32705,304.0,99.0,254.0,707.0,2.33,M,2060
113.0,0.34221,204.0,70.0,169.0,453.0,2.21,M,2060
114.0,0.35806,134.0,48.0,110.0,283.0,2.11,M,2060
115.0,0.37465,86.0,32.0,70.0,173.0,2.0,M,2060
116.0,0.39202,54.0,21.0,43.0,103.0,1.9,M,2060
117.0,0.4102,33.0,13.0,26.0,59.0,1.8,M,2060
118.0,0.42922,19.0,8.0,15.0,33.0,1.71,M,2060
119.0,0.44914,11.0,5.0,9.0,18.0,1.62,M,2060
1.0,0.00017,99795.0,17.0,99786.0,8699904.0,87.18,F,2060
2.0,0.00011,99778.0,11.0,99772.0,8600118.0,86.19,F,2060
3.0,8e-05,99767.0,8.0,99763.0,8500346.0,85.2,F,2060
4.0,6e-05,99758.0,6.0,99755.0,8400584.0,84.21,F,2060
5.0,6e-05,99752.0,6.0,99750.0,8300828.0,83.21,F,2060
6.0,6e-05,99747.0,6.0,99744.0,8201079.0,82.22,F,2060
7.0,5e-05,99741.0,5.0,99739.0,8101335.0,81.22,F,2060
8.0,5e-05,99736.0,5.0,99734.0,8001596.0,80.23,F,2060
9.0,4e-05,99731.0,4.0,99729.0,7901863.0,79.23,F,2060
10.0,4e-05,99727.0,3.0,99725.0,7802134.0,78.24,F,2060
11.0,3e-05,99723.0,3.0,99722.0,7702409.0,77.24,F,2060
12.0,5e-05,99720.0,4.0,99718.0,7602687.0,76.24,F,2060
13.0,7e-05,99716.0,7.0,99712.0,7502969.0,75.24,F,2060
14.0,0.00011,99708.0,11.0,99703.0,7403257.0,74.25,F,2060
15.0,0.00016,99697.0,16.0,99689.0,7303555.0,73.26,F,2060
16.0,0.0002,99681.0,20.0,99671.0,7203866.0,72.27,F,2060
17.0,0.00023,99661.0,23.0,99650.0,7104195.0,71.28,F,2060
18.0,0.00024,99639.0,24.0,99627.0,7004545.0,70.3,F,2060
19.0,0.00024,99615.0,24.0,99603.0,6904918.0,69.32,F,2060
20.0,0.00024,99591.0,24.0,99579.0,6805316.0,68.33,F,2060
21.0,0.00024,99567.0,24.0,99555.0,6705737.0,67.35,F,2060
22.0,0.00024,99543.0,24.0,99531.0,6606182.0,66.36,F,2060
23.0,0.00024,99519.0,24.0,99507.0,6506650.0,65.38,F,2060
24.0,0.00025,99495.0,25.0,99483.0,6407143.0,64.4,F,2060
25.0,0.00025,99470.0,25.0,99458.0,6307660.0,63.41,F,2060
26.0,0.00026,99445.0,26.0,99432.0,6208202.0,62.43,F,2060
27.0,0.00027,99419.0,27.0,99406.0,6108770.0,61.44,F,2060
28.0,0.00029,99392.0,29.0,99378.0,6009364.0,60.46,F,2060
29.0,0.00031,99364.0,31.0,99348.0,5909986.0,59.48,F,2060
30.0,0.00033,99333.0,33.0,99317.0,5810638.0,58.5,F,2060
31.0,0.00035,99301.0,35.0,99283.0,5711321.0,57.52,F,2060
32.0,0.00039,99265.0,38.0,99246.0,5612038.0,56.54,F,2060
33.0,0.00042,99227.0,42.0,99206.0,5512792.0,55.56,F,2060
34.0,0.00046,99185.0,46.0,99162.0,5413585.0,54.58,F,2060
35.0,0.00051,99140.0,50.0,99114.0,5314423.0,53.61,F,2060
36.0,0.00055,99089.0,55.0,99062.0,5215308.0,52.63,F,2060
37.0,0.0006,99035.0,60.0,99005.0,5116246.0,51.66,F,2060
38.0,0.00065,98975.0,64.0,98943.0,5017241.0,50.69,F,2060
39.0,0.0007,98911.0,69.0,98876.0,4918298.0,49.72,F,2060
40.0,0.00076,98841.0,75.0,98804.0,4819422.0,48.76,F,2060
41.0,0.00082,98766.0,80.0,98726.0,4720619.0,47.8,F,2060
42.0,0.00087,98686.0,86.0,98643.0,4621893.0,46.83,F,2060
43.0,0.00092,98600.0,90.0,98555.0,4523250.0,45.87,F,2060
44.0,0.00096,98510.0,95.0,98462.0,4424695.0,44.92,F,2060
45.0,0.00101,98415.0,100.0,98365.0,4326233.0,43.96,F,2060
46.0,0.00108,98315.0,106.0,98262.0,4227868.0,43.0,F,2060
47.0,0.00114,98209.0,112.0,98153.0,4129605.0,42.05,F,2060
48.0,0.00121,98097.0,118.0,98038.0,4031452.0,41.1,F,2060
49.0,0.00128,97979.0,126.0,97916.0,3933414.0,40.15,F,2060
50.0,0.00137,97854.0,134.0,97787.0,3835497.0,39.2,F,2060
51.0,0.00147,97720.0,144.0,97648.0,3737710.0,38.25,F,2060
52.0,0.0016,97576.0,156.0,97498.0,3640063.0,37.3,F,2060
53.0,0.00175,97420.0,170.0,97335.0,3542565.0,36.36,F,2060
54.0,0.00193,97250.0,187.0,97156.0,3445230.0,35.43,F,2060
55.0,0.00214,97063.0,207.0,96959.0,3348073.0,34.49,F,2060
56.0,0.00237,96855.0,229.0,96741.0,3251114.0,33.57,F,2060
57.0,0.0026,96626.0,251.0,96501.0,3154374.0,32.65,F,2060
58.0,0.00282,96375.0,272.0,96239.0,3057873.0,31.73,F,2060
59.0,0.00306,96103.0,294.0,95956.0,2961634.0,30.82,F,2060
60.0,0.00331,95809.0,318.0,95650.0,2865678.0,29.91,F,2060
61.0,0.00362,95491.0,346.0,95319.0,2770028.0,29.01,F,2060
62.0,0.00402,95146.0,382.0,94955.0,2674709.0,28.11,F,2060
63.0,0.00452,94764.0,429.0,94549.0,2579754.0,27.22,F,2060
64.0,0.00512,94335.0,483.0,94094.0,2485205.0,26.34,F,2060
65.0,0.00579,93852.0,543.0,93580.0,2391111.0,25.48,F,2060
66.0,0.00649,93308.0,605.0,93006.0,2297531.0,24.62,F,2060
67.0,0.00719,92703.0,666.0,92370.0,2204525.0,23.78,F,2060
68.0,0.00786,92037.0,724.0,91675.0,2112155.0,22.95,F,2060
69.0,0.00854,91313.0,780.0,90923.0,2020480.0,22.13,F,2060
70.0,0.0093,90534.0,842.0,90113.0,1929557.0,21.31,F,2060
71.0,0.01014,89692.0,910.0,89237.0,1839444.0,20.51,F,2060
72.0,0.01101,88782.0,978.0,88293.0,1750207.0,19.71,F,2060
73.0,0.0119,87804.0,1045.0,87282.0,1661914.0,18.93,F,2060
74.0,0.01285,86759.0,1115.0,86202.0,1574633.0,18.15,F,2060
75.0,0.01405,85644.0,1203.0,85042.0,1488431.0,17.38,F,2060
76.0,0.01545,84441.0,1304.0,83788.0,1403389.0,16.62,F,2060
77.0,0.0168,83136.0,1397.0,82438.0,1319600.0,15.87,F,2060
78.0,0.01806,81739.0,1476.0,81001.0,1237162.0,15.14,F,2060
79.0,0.0194,80263.0,1557.0,79484.0,1156161.0,14.4,F,2060
80.0,0.02094,78705.0,1648.0,77881.0,1076677.0,13.68,F,2060
81.0,0.02302,77057.0,1774.0,76170.0,998796.0,12.96,F,2060
82.0,0.02599,75283.0,1956.0,74305.0,922625.0,12.26,F,2060
83.0,0.03005,73327.0,2203.0,72225.0,848320.0,11.57,F,2060
84.0,0.03503,71124.0,2491.0,69878.0,776095.0,10.91,F,2060
85.0,0.04062,68633.0,2788.0,67239.0,706216.0,10.29,F,2060
86.0,0.04658,65845.0,3067.0,64311.0,638978.0,9.7,F,2060
87.0,0.05276,62778.0,3312.0,61122.0,574667.0,9.15,F,2060
88.0,0.05914,59466.0,3517.0,57707.0,513545.0,8.64,F,2060
89.0,0.0658,55949.0,3682.0,54108.0,455838.0,8.15,F,2060
90.0,0.07287,52267.0,3809.0,50363.0,401729.0,7.69,F,2060
91.0,0.08049,48459.0,3900.0,46509.0,351366.0,7.25,F,2060
92.0,0.08878,44558.0,3956.0,42581.0,304858.0,6.84,F,2060
93.0,0.09786,40603.0,3974.0,38616.0,262277.0,6.46,F,2060
94.0,0.10787,36629.0,3951.0,34654.0,223661.0,6.11,F,2060
95.0,0.1179,32678.0,3853.0,30752.0,189008.0,5.78,F,2060
96.0,0.12778,28826.0,3683.0,26984.0,158256.0,5.49,F,2060
97.0,0.13731,25142.0,3452.0,23416.0,131272.0,5.22,F,2060
98.0,0.14629,21690.0,3173.0,20103.0,107856.0,4.97,F,2060
99.0,0.1545,18517.0,2861.0,17087.0,87752.0,4.74,F,2060
100.0,0.16318,15656.0,2555.0,14379.0,70666.0,4.51,F,2060
101.0,0.17235,13101.0,2258.0,11972.0,56287.0,4.3,F,2060
102.0,0.18204,10843.0,1974.0,9856.0,44315.0,4.09,F,2060
103.0,0.19227,8870.0,1705.0,8017.0,34458.0,3.89,F,2060
104.0,0.20307,7164.0,1455.0,6437.0,26441.0,3.69,F,2060
105.0,0.2145,5709.0,1225.0,5097.0,20005.0,3.5,F,2060
106.0,0.22657,4485.0,1016.0,3977.0,14908.0,3.32,F,2060
107.0,0.23931,3469.0,830.0,3054.0,10931.0,3.15,F,2060
108.0,0.25277,2639.0,667.0,2305.0,7877.0,2.99,F,2060
109.0,0.26701,1972.0,526.0,1708.0,5572.0,2.83,F,2060
110.0,0.28204,1445.0,408.0,1241.0,3864.0,2.67,F,2060
111.0,0.29793,1038.0,309.0,883.0,2622.0,2.53,F,2060
112.0,0.3147,728.0,229.0,614.0,1739.0,2.39,F,2060
113.0,0.33244,499.0,166.0,416.0,1126.0,2.25,F,2060
114.0,0.35117,333.0,117.0,275.0,709.0,2.13,F,2060
115.0,0.37097,216.0,80.0,176.0,435.0,2.01,F,2060
116.0,0.3919,136.0,53.0,109.0,259.0,1.9,F,2060
117.0,0.4102,83.0,34.0,66.0,149.0,1.8,F,2060
118.0,0.42922,49.0,21.0,38.0,83.0,1.71,F,2060
119.0,0.44914,28.0,13.0,22.0,45.0,1.62,F,2060
1.0,0.00018,99795.0,17.0,99786.0,8423918.0,84.41,M,2070
2.0,0.00012,99777.0,12.0,99771.0,8324132.0,83.43,M,2070
3.0,0.0001,99765.0,10.0,99761.0,8224361.0,82.44,M,2070
4.0,7e-05,99756.0,7.0,99752.0,8124600.0,81.44,M,2070
5.0,7e-05,99749.0,7.0,99745.0,8024848.0,80.45,M,2070
6.0,6e-05,99742.0,6.0,99739.0,7925103.0,79.46,M,2070
7.0,6e-05,99735.0,6.0,99732.0,7825365.0,78.46,M,2070
8.0,5e-05,99729.0,5.0,99727.0,7725632.0,77.47,M,2070
9.0,3e-05,99724.0,3.0,99723.0,7625905.0,76.47,M,2070
10.0,2e-05,99721.0,2.0,99720.0,7526182.0,75.47,M,2070
11.0,2e-05,99719.0,2.0,99718.0,7426462.0,74.47,M,2070
12.0,5e-05,99717.0,5.0,99715.0,7326744.0,73.48,M,2070
13.0,0.00011,99712.0,11.0,99707.0,7227029.0,72.48,M,2070
14.0,0.0002,99701.0,20.0,99691.0,7127322.0,71.49,M,2070
15.0,0.00029,99682.0,29.0,99667.0,7027631.0,70.5,M,2070
16.0,0.00038,99652.0,38.0,99633.0,6927964.0,69.52,M,2070
17.0,0.00045,99614.0,45.0,99592.0,6828330.0,68.55,M,2070
18.0,0.00051,99569.0,51.0,99544.0,6728738.0,67.58,M,2070
19.0,0.00055,99519.0,55.0,99491.0,6629194.0,66.61,M,2070
20.0,0.00059,99464.0,59.0,99434.0,6529703.0,65.65,M,2070
21.0,0.00063,99405.0,62.0,99374.0,6430269.0,64.69,M,2070
22.0,0.00064,99343.0,64.0,99311.0,6330895.0,63.73,M,2070
23.0,0.00063,99279.0,63.0,99248.0,6231584.0,62.77,M,2070
24.0,0.0006,99216.0,59.0,99187.0,6132336.0,61.81,M,2070
25.0,0.00056,99157.0,56.0,99129.0,6033150.0,60.84,M,2070
26.0,0.00053,99101.0,53.0,99075.0,5934021.0,59.88,M,2070
27.0,0.00051,99049.0,51.0,99023.0,5834946.0,58.91,M,2070
28.0,0.00051,98998.0,50.0,98973.0,5735922.0,57.94,M,2070
29.0,0.00052,98948.0,52.0,98922.0,5636949.0,56.97,M,2070
30.0,0.00054,98896.0,54.0,98869.0,5538027.0,56.0,M,2070
31.0,0.00056,98842.0,56.0,98815.0,5439158.0,55.03,M,2070
32.0,0.00059,98787.0,58.0,98758.0,5340344.0,54.06,M,2070
33.0,0.00062,98729.0,62.0,98698.0,5241586.0,53.09,M,2070
34.0,0.00067,98667.0,66.0,98634.0,5142888.0,52.12,M,2070
35.0,0.00072,98601.0,71.0,98566.0,5044254.0,51.16,M,2070
36.0,0.00077,98531.0,76.0,98493.0,4945688.0,50.19,M,2070
37.0,0.00083,98455.0,82.0,98414.0,4847195.0,49.23,M,2070
38.0,0.00089,98373.0,88.0,98329.0,4748781.0,48.27,M,2070
39.0,0.00096,98286.0,95.0,98238.0,4650451.0,47.32,M,2070
40.0,0.00104,98191.0,102.0,98140.0,4552213.0,46.36,M,2070
41.0,0.00112,98089.0,109.0,98034.0,4454073.0,45.41,M,2070
42.0,0.0012,97979.0,117.0,97921.0,4356039.0,44.46,M,2070
43.0,0.00128,97862.0,125.0,97800.0,4258118.0,43.51,M,2070
44.0,0.00136,97737.0,133.0,97671.0,4160318.0,42.57,M,2070
45.0,0.00146,97604.0,143.0,97533.0,4062648.0,41.62,M,2070
46.0,0.00156,97462.0,152.0,97385.0,3965115.0,40.68,M,2070
47.0,0.00165,97309.0,161.0,97229.0,3867729.0,39.75,M,2070
48.0,0.00172,97149.0,167.0,97065.0,3770500.0,38.81,M,2070
49.0,0.00179,96982.0,174.0,96895.0,3673435.0,37.88,M,2070
50.0,0.00187,96808.0,181.0,96717.0,3576540.0,36.94,M,2070
51.0,0.00197,96627.0,190.0,96532.0,3479823.0,36.01,M,2070
52.0,0.0021,96437.0,203.0,96335.0,3383291.0,35.08,M,2070
53.0,0.00227,96234.0,218.0,96125.0,3286956.0,34.16,M,2070
54.0,0.00247,96015.0,238.0,95897.0,3190831.0,33.23,M,2070
55.0,0.00272,95778.0,261.0,95648.0,3094934.0,32.31,M,2070
56.0,0.00299,95517.0,286.0,95374.0,2999286.0,31.4,M,2070
57.0,0.00327,95231.0,312.0,95076.0,2903912.0,30.49,M,2070
58.0,0.00355,94920.0,337.0,94751.0,2808836.0,29.59,M,2070
59.0,0.00385,94582.0,364.0,94400.0,2714085.0,28.7,M,2070
60.0,0.00417,94218.0,393.0,94022.0,2619685.0,27.8,M,2070
61.0,0.00457,93825.0,429.0,93611.0,2525663.0,26.92,M,2070
62.0,0.00508,93396.0,474.0,93159.0,2432052.0,26.04,M,2070
63.0,0.00573,92922.0,533.0,92656.0,2338893.0,25.17,M,2070
64.0,0.00651,92389.0,601.0,92089.0,2246237.0,24.31,M,2070
65.0,0.00737,91788.0,676.0,91450.0,2154148.0,23.47,M,2070
66.0,0.00827,91112.0,753.0,90735.0,2062698.0,22.64,M,2070
67.0,0.00918,90358.0,829.0,89944.0,1971963.0,21.82,M,2070
68.0,0.01005,89529.0,900.0,89079.0,1882019.0,21.02,M,2070
69.0,0.01094,88629.0,970.0,88144.0,1792940.0,20.23,M,2070
70.0,0.01194,87660.0,1047.0,87136.0,1704795.0,19.45,M,2070
71.0,0.01305,86613.0,1131.0,86048.0,1617659.0,18.68,M,2070
72.0,0.01418,85483.0,1212.0,84876.0,1531611.0,17.92,M,2070
73.0,0.01532,84270.0,1291.0,83625.0,1446735.0,17.17,M,2070
74.0,0.01651,82979.0,1370.0,82294.0,1363110.0,16.43,M,2070
75.0,0.01801,81609.0,1470.0,80874.0,1280816.0,15.69,M,2070
76.0,0.01977,80140.0,1585.0,79347.0,1199941.0,14.97,M,2070
77.0,0.02156,78555.0,1694.0,77708.0,1120594.0,14.27,M,2070
78.0,0.02332,76861.0,1793.0,75965.0,1042886.0,13.57,M,2070
79.0,0.02525,75069.0,1895.0,74121.0,966921.0,12.88,M,2070
80.0,0.02738,73173.0,2004.0,72171.0,892799.0,12.2,M,2070
81.0,0.03015,71170.0,2146.0,70097.0,820628.0,11.53,M,2070
82.0,0.03405,69024.0,2350.0,67849.0,750531.0,10.87,M,2070
83.0,0.03936,66673.0,2624.0,65361.0,682683.0,10.24,M,2070
84.0,0.04578,64049.0,2932.0,62583.0,617322.0,9.64,M,2070
85.0,0.05287,61117.0,3231.0,59502.0,554738.0,9.08,M,2070
86.0,0.06025,57886.0,3488.0,56143.0,495236.0,8.56,M,2070
87.0,0.06771,54399.0,3683.0,52557.0,439094.0,8.07,M,2070
88.0,0.07519,50716.0,3813.0,48809.0,386537.0,7.62,M,2070
89.0,0.0828,46902.0,3884.0,44961.0,337727.0,7.2,M,2070
90.0,0.0907,43019.0,3902.0,41068.0,292767.0,6.81,M,2070
91.0,0.09906,39117.0,3875.0,37179.0,251699.0,6.43,M,2070
92.0,0.10805,35242.0,3808.0,33338.0,214520.0,6.09,M,2070
93.0,0.11782,31434.0,3703.0,29583.0,181182.0,5.76,M,2070
94.0,0.12851,27731.0,3564.0,25949.0,151599.0,5.47,M,2070
95.0,0.13904,24167.0,3360.0,22487.0,125650.0,5.2,M,2070
96.0,0.1492,20807.0,3104.0,19255.0,103163.0,4.96,M,2070
97.0,0.15877,17702.0,2811.0,16297.0,83909.0,4.74,M,2070
98.0,0.16754,14892.0,2495.0,13644.0,67611.0,4.54,M,2070
99.0,0.17529,12397.0,2173.0,11310.0,53967.0,4.35,M,2070
100.0,0.18341,10224.0,1875.0,9286.0,42657.0,4.17,M,2070
101.0,0.19189,8349.0,1602.0,7548.0,33371.0,4.0,M,2070
102.0,0.20078,6747.0,1355.0,6069.0,25823.0,3.83,M,2070
103.0,0.21009,5392.0,1133.0,4826.0,19754.0,3.66,M,2070
104.0,0.21982,4259.0,936.0,3791.0,14928.0,3.5,M,2070
105.0,0.23,3323.0,764.0,2941.0,11137.0,3.35,M,2070
106.0,0.24067,2559.0,616.0,2251.0,8196.0,3.2,M,2070
107.0,0.25183,1943.0,489.0,1698.0,5945.0,3.06,M,2070
108.0,0.26351,1454.0,383.0,1262.0,4247.0,2.92,M,2070
109.0,0.27574,1071.0,295.0,923.0,2985.0,2.79,M,2070
110.0,0.28853,775.0,224.0,664.0,2062.0,2.66,M,2070
111.0,0.30191,552.0,167.0,468.0,1398.0,2.53,M,2070
112.0,0.31593,385.0,122.0,324.0,930.0,2.41,M,2070
113.0,0.3306,263.0,87.0,220.0,606.0,2.3,M,2070
114.0,0.34597,176.0,61.0,146.0,386.0,2.19,M,2070
115.0,0.36203,115.0,42.0,94.0,240.0,2.08,M,2070
116.0,0.37886,74.0,28.0,60.0,145.0,1.98,M,2070
117.0,0.39647,46.0,18.0,37.0,86.0,1.88,M,2070
118.0,0.4149,28.0,11.0,22.0,49.0,1.78,M,2070
119.0,0.4342,16.0,7.0,13.0,27.0,1.69,M,2070
1.0,0.00015,99827.0,15.0,99819.0,8751150.0,87.66,F,2070
2.0,0.0001,99812.0,10.0,99807.0,8651332.0,86.68,F,2070
3.0,7e-05,99802.0,7.0,99799.0,8551524.0,85.68,F,2070
4.0,5e-05,99795.0,5.0,99792.0,8451726.0,84.69,F,2070
5.0,5e-05,99790.0,5.0,99787.0,8351933.0,83.7,F,2070
6.0,5e-05,99785.0,5.0,99782.0,8252146.0,82.7,F,2070
7.0,5e-05,99780.0,5.0,99777.0,8152364.0,81.7,F,2070
8.0,4e-05,99775.0,4.0,99773.0,8052586.0,80.71,F,2070
9.0,4e-05,99771.0,4.0,99769.0,7952813.0,79.71,F,2070
10.0,3e-05,99767.0,3.0,99766.0,7853044.0,78.71,F,2070
11.0,3e-05,99764.0,3.0,99763.0,7753279.0,77.72,F,2070
12.0,4e-05,99761.0,4.0,99759.0,7653516.0,76.72,F,2070
13.0,7e-05,99758.0,7.0,99754.0,7553756.0,75.72,F,2070
14.0,0.0001,99751.0,10.0,99746.0,7454002.0,74.73,F,2070
15.0,0.00015,99741.0,15.0,99733.0,7354256.0,73.73,F,2070
16.0,0.00018,99726.0,18.0,99717.0,7254523.0,72.74,F,2070
17.0,0.00021,99708.0,21.0,99697.0,7154807.0,71.76,F,2070
18.0,0.00022,99686.0,22.0,99675.0,7055110.0,70.77,F,2070
19.0,0.00022,99664.0,22.0,99653.0,6955434.0,69.79,F,2070
20.0,0.00022,99642.0,22.0,99631.0,6855781.0,68.8,F,2070
21.0,0.00022,99620.0,22.0,99609.0,6756150.0,67.82,F,2070
22.0,0.00022,99598.0,22.0,99587.0,6656541.0,66.83,F,2070
23.0,0.00023,99576.0,23.0,99564.0,6556955.0,65.85,F,2070
24.0,0.00023,99553.0,23.0,99542.0,6457390.0,64.86,F,2070
25.0,0.00024,99530.0,23.0,99518.0,6357849.0,63.88,F,2070
26.0,0.00024,99507.0,24.0,99495.0,6258330.0,62.89,F,2070
27.0,0.00025,99483.0,25.0,99470.0,6158836.0,61.91,F,2070
28.0,0.00027,99457.0,27.0,99444.0,6059366.0,60.92,F,2070
29.0,0.00029,99431.0,28.0,99416.0,5959922.0,59.94,F,2070
30.0,0.00031,99402.0,31.0,99387.0,5860505.0,58.96,F,2070
31.0,0.00033,99372.0,33.0,99355.0,5761118.0,57.98,F,2070
32.0,0.00036,99339.0,36.0,99321.0,5661763.0,56.99,F,2070
33.0,0.00039,99303.0,39.0,99284.0,5562442.0,56.01,F,2070
34.0,0.00043,99264.0,43.0,99243.0,5463159.0,55.04,F,2070
35.0,0.00047,99221.0,47.0,99198.0,5363916.0,54.06,F,2070
36.0,0.00052,99174.0,51.0,99149.0,5264718.0,53.09,F,2070
37.0,0.00056,99123.0,56.0,99095.0,5165569.0,52.11,F,2070
38.0,0.00061,99067.0,60.0,99037.0,5066474.0,51.14,F,2070
39.0,0.00066,99007.0,65.0,98975.0,4967436.0,50.17,F,2070
40.0,0.00071,98942.0,70.0,98907.0,4868462.0,49.21,F,2070
41.0,0.00076,98872.0,75.0,98834.0,4769555.0,48.24,F,2070
42.0,0.00081,98797.0,80.0,98756.0,4670721.0,47.28,F,2070
43.0,0.00086,98716.0,85.0,98674.0,4571964.0,46.31,F,2070
44.0,0.0009,98631.0,89.0,98587.0,4473291.0,45.35,F,2070
45.0,0.00095,98542.0,94.0,98495.0,4374704.0,44.39,F,2070
46.0,0.00101,98448.0,99.0,98399.0,4276209.0,43.44,F,2070
